label,text,image
1,photo grave damage amatrice caused tonight earthquake clear info casualty jet italy htt,/data_bt4sa/76829/768297867970699264-2.jpg
0,started sending brady lyric gotta go way omg stop laughing,/data_bt4sa/76829/768297960220209152-2.jpg
3,attention guy join u tonight chat performance silly sketch latelateshow,/data_bt4sa/76829/768298044135616512-1.jpg
1,remove bad effect life using tip gt gt love vashikaran mantra,/data_bt4sa/76829/768298442586099712-1.jpg
3,uq dr thomas say attack research funding ignorant,/data_bt4sa/76829/768298543249403905-1.jpg
3,federal minimum wage   enough make end meet excuse time,/data_bt4sa/76829/768298962688225280-1.jpg
3,give bottle scotch handgun blow fucking head,/data_bt4sa/76829/768299633747513344-1.jpg
3,molonlabe ever hear apologize adefenders america need pulled trench rednationrising,/data_bt4sa/76830/768300724266553345-1.jpg
2,receipt hate,/data_bt4sa/76830/768301189825822720-2.jpg
3, uninvitedanother movie one biggest plot twist typical horror movie,/data_bt4sa/76830/768301584128184321-4.jpg
3,auspolshortens staff sweating like pig fed shake place corrupt evidence frm crooked labor,/data_bt4sa/76830/768301995153248257-3.jpg
3, airline want die event crash sue position ensures neck snap,/data_bt4sa/76830/768302280378421251-1.jpg
3,new rule obama punish contractor cheat endanger worker,/data_bt4sa/76830/768302804641337348-1.jpg
1,capricorn wrong person cross sweet could really hurt yo feeling friendly always looking good time,/data_bt4sa/76830/768303194724184068-1.jpg
3,due evil doer  crore male population facing massive misuse anti rape law misuseofrapelaws,/data_bt4sa/76830/768304805341110272-1.jpg
1,childhood concussion minor bang head raise early death risk,/data_bt4sa/76830/768305224750555136-1.jpg
2,  earthquake struck central italy  hour ago dead amp others trapped rubble,/data_bt4sa/76830/768306638243586048-3.jpg
3,never go big time rush concert stanbigtimerush,/data_bt4sa/76830/768306655041769472-4.jpg
2,many world woman become victim old custom,/data_bt4sa/76830/768307279980474368-1.jpg
2,hate kylie lip kit formula hate,/data_bt4sa/76830/768307917527343104-1.jpg
3,katkat hand give shit home wanted bed back,/data_bt4sa/76830/768309150631755776-3.jpg
3,new low price edge pleasure often lie little pain bdsm romance mrbg eag,/data_bt4sa/76830/768309729432961024-2.jpg
3,asaram bapu ji case allegation molestation medical proof blatant rape law misuse misuseofrapelaws,/data_bt4sa/76831/768310358582833152-1.jpg
3,never thrown baseball problem right middle game ufcvancouver,/data_bt4sa/76831/768310383757012992-1.jpg
2, people hate,/data_bt4sa/76831/768310459254439939-1.jpg
3,chase iron eye say highway  blockade creates problem hinders emergency vehicle,/data_bt4sa/76831/768310639626420224-1.jpg
2,young generation bust old crook using twitter ask arent jail vimalamindada,/data_bt4sa/76831/768311059044245504-1.jpg
1,people really need stop harambe meme still recovering loss,/data_bt4sa/76831/768311176497287168-1.jpg
3,stupid dumb,/data_bt4sa/76831/768311977575714816-1.jpg
1,height adjustable monitor wall mount system big monitor fml,/data_bt4sa/76831/768313084880584704-1.jpg
3,else boob trick picture cause flat fuck,/data_bt4sa/76831/768313470768996352-1.jpg
3,nigga done scored point fucked bitch day alive dont u ever look eye,/data_bt4sa/76831/768313818875166720-1.jpg
3,depressed say life bad,/data_bt4sa/76831/768314578048614401-1.jpg
3,every girl deserves boy treat like girl world amp absolutely crazy,/data_bt4sa/76831/768315786012139520-2.jpg
2,clinton death list  intriguing case coincidental accidental suicidal death,/data_bt4sa/76831/768316268357099520-1.jpg
3,ww whist focus somme another war fought indian soldier protecting strategic suez canal,/data_bt4sa/76831/768316767508848641-1.jpg
3,ever struggle selling shoe hard much tbh,/data_bt4sa/76831/768316792649330688-1.jpg
1,tremble sight cold,/data_bt4sa/76831/768318495545188352-1.jpg
3,want brow bad,/data_bt4sa/76831/768319003064270848-1.jpg
3,want brow bad,/data_bt4sa/76831/768319003064270848-2.jpg
3,breaking despite ecp notice khan sahb jalsa jhelum political tactic stop pti campaign,/data_bt4sa/76831/768319154038378496-2.jpg
1,feeling dead drained af leaving uk  hour got going nice,/data_bt4sa/76831/768319590246060032-1.jpg
2,awkward moment parent tn hate common core math realize still getting common core math xd,/data_bt4sa/76831/768319967750156288-1.jpg
3,fugitive israeli tech ceo plead guilty u fraud case,/data_bt4sa/76832/768321062459310084-1.jpg
1,apparently sidetoside music video coming august rd im literally dying,/data_bt4sa/76832/768322085852737538-1.jpg
3,dollar every time bad mood,/data_bt4sa/76832/768322387876143106-1.jpg
3,burkiniban decade time france judged harshly target woman enjoying beach,/data_bt4sa/76832/768322715010736128-1.jpg
3,burkiniban decade time france judged harshly target woman enjoying beach,/data_bt4sa/76832/768322715010736128-2.jpg
2,everyone hate cute muffin swear unproblematic defenseless soul ever,/data_bt4sa/76832/768322811496660992-1.jpg
2,crime american people human right death cult immediate deportation,/data_bt4sa/76832/768323277030776832-1.jpg
0,lol annoying,/data_bt4sa/76832/768324396914204672-1.jpg
3,life often lived looking glass criticizing fail stop get amp make memory,/data_bt4sa/76832/768325047039635457-1.jpg
1,beyond suicide bpd much worse outcome bipolar etc still dismissed difficult forgotten spsm,/data_bt4sa/76832/768325088991178753-1.jpg
1,hey issue server chat cause weird kinda suck,/data_bt4sa/76832/768325231597514752-1.jpg
3,petitioner say judge lose job sex assaulter probation boston globe,/data_bt4sa/76832/768325479057149953-1.jpg
3,dick move god dick move atheist atheism let anyone suffer god tho ht,/data_bt4sa/76832/768325768455782401-1.jpg
3,take long hard look accept ugly,/data_bt4sa/76832/768326124992540672-1.jpg
3,new fda regulation proving bad health read tacoboutittuesday,/data_bt4sa/76832/768326590535262208-1.jpg
1,bored life life done homework amp class tomorrow,/data_bt4sa/76832/768326737344106496-1.jpg
1,bored life life done homework amp class tomorrow,/data_bt4sa/76832/768326737344106496-2.jpg
1,bored life life done homework amp class tomorrow,/data_bt4sa/76832/768326737344106496-3.jpg
2,level stupidity damn high,/data_bt4sa/76832/768327207131447297-1.jpg
3,sorry bothered friendship,/data_bt4sa/76832/768327358088617984-1.jpg
2,clinton truly corrupt disgusting people jail betterlatethannever,/data_bt4sa/76832/768327873992065024-2.jpg
1,picasso blue period sad literally feel pain artwork,/data_bt4sa/76832/768327991449399296-2.jpg
1,picasso blue period sad literally feel pain artwork,/data_bt4sa/76832/768327991449399296-4.jpg
1,nigga really insecure,/data_bt4sa/76832/768328272476147713-1.jpg
3,sad see mental health slur leadership race time change language attitude mental health ht,/data_bt4sa/76832/768328389887397888-1.jpg
2,gazansi died livedi lived gravenow told big enoughto hold death,/data_bt4sa/76832/768328461198905344-1.jpg
1,im cry deep keeshlyn forehead big big look im still like damn,/data_bt4sa/76832/768328503154663425-2.jpg
2,bjp worker killed making bomb tribute mr award deshbhakti htt,/data_bt4sa/76832/768329165833637888-1.jpg
1,louis hair longer harry cry,/data_bt4sa/76832/768329925015248900-1.jpg
1,louis hair longer harry cry,/data_bt4sa/76832/768329925015248900-2.jpg
3,girl hid age defame asaram bapu ji rape law misuse done misuseofrapelaws,/data_bt4sa/76833/768330101163487237-1.jpg
1,tired sleep,/data_bt4sa/76833/768330587723608064-1.jpg
3,stresponders never need suffer silence   nationwide stresponder stresponder,/data_bt4sa/76833/768331162322427905-1.jpg
3,yg wasted offer artist im fcking mad,/data_bt4sa/76833/768331594373341184-1.jpg
3,clinton corruption hus poor amp vulnerable mostthey care pay back donor cronyism bought,/data_bt4sa/76833/768332479371497472-1.jpg
1,hillary clinton lying opposition tpp votegreen,/data_bt4sa/76833/768332814899109888-1.jpg
2,cleanliness dirty water logged kharghar sector  post office infra pathetic shape,/data_bt4sa/76833/768333825734615040-1.jpg
2,see resident lko cantt ward forced live lnn big fail htt,/data_bt4sa/76833/768335058843279366-1.jpg
2,see resident lko cantt ward forced live lnn big fail htt,/data_bt4sa/76833/768335058843279366-2.jpg
2,see resident lko cantt ward forced live lnn big fail htt,/data_bt4sa/76833/768335058843279366-3.jpg
2,see resident lko cantt ward forced live lnn big fail htt,/data_bt4sa/76833/768335058843279366-4.jpg
2,voice animal billion murdered without tinge guilt mass digoutyoursoul vegan ara,/data_bt4sa/76833/768335256000671745-1.jpg
2,oil shale extraction worse fracking amp estonian company want utah desert,/data_bt4sa/76833/768335499262033920-1.jpg
3,blueribbon never apologize feel like saying sorry real via sungazing,/data_bt4sa/76833/768336128407638016-1.jpg
3,prayer thought italy devastated tragic earthquake much beauty life lost,/data_bt4sa/76833/768336262616932352-1.jpg
3,devastation caused italy earthquake shocking thinking affected prayforitaly,/data_bt4sa/76833/768336317155598336-1.jpg
3,anyone else remember lost shit reason lol,/data_bt4sa/76833/768336447149572096-1.jpg
2,back killed native american food sourcesnow cut water genocide different day nodapl ht,/data_bt4sa/76833/768336501709082625-1.jpg
3,make worry clark kent showed way recognised,/data_bt4sa/76833/768337038563237889-1.jpg
3,liberal say even though  true must vote hillary control stupid,/data_bt4sa/76833/768338271675961344-1.jpg
2,rip fucking horrible town hall   layout nexx,/data_bt4sa/76833/768338783402094592-1.jpg
2,biafrans kill rampaging zoo murderous army sultan palace blood talking crap,/data_bt4sa/76833/768338913408741376-1.jpg
2,biafrans kill rampaging zoo murderous army sultan palace blood talking crap,/data_bt4sa/76833/768338913408741376-2.jpg
1,iraqi police officer liberating village isi meet mom thought dead,/data_bt4sa/76833/768339458668294145-1.jpg
1,iraqi police officer liberating village isi meet mom thought dead,/data_bt4sa/76833/768339458668294145-2.jpg
2,always one kid nasty b,/data_bt4sa/76833/768339924248588288-1.jpg
3,hater enemy demon hell stop god plan life may delayed denied,/data_bt4sa/76834/768340062647914496-1.jpg
3,beauty grace call pathetic face,/data_bt4sa/76834/768340192658726912-1.jpg
3,hmm whereshillary support poor mother whose kid killed illegals whytrumpcanceledrallies,/data_bt4sa/76834/768341614527852544-1.jpg
3,restructuring solution problem say boko haram benefactor sen mohammed ndume,/data_bt4sa/76834/768341924918984708-1.jpg
3,go ahead try fuck life right killed chance,/data_bt4sa/76834/768342629582905345-1.jpg
2,time humanity hatred bluehand tag newbluehand,/data_bt4sa/76834/768343048984076288-1.jpg
1,miss show ugh,/data_bt4sa/76834/768343069951299584-2.jpg
3,restructuring solution problem say boko haram benefactor sen mohammed ndume htt,/data_bt4sa/76834/768343623607971840-1.jpg
3,poverty accident,/data_bt4sa/76834/768344051435180033-1.jpg
0,still believe dan gave phil piggyback ride amp threw smh dork tho night,/data_bt4sa/76834/768344445695717376-1.jpg
1,tryout tomorrow week ankle still sprained,/data_bt4sa/76834/768345158748246016-1.jpg
1,make sad handle real emotion theodore  spike jonze,/data_bt4sa/76834/768345854994288640-1.jpg
3,never stop annoying,/data_bt4sa/76834/768348296083566592-1.jpg
3,amaq agency report killed  ypg fighter large scale military operation hasakah countryside ht,/data_bt4sa/76834/768348308653895680-1.jpg
3,priyanka telling hater door hell,/data_bt4sa/76834/768348438694096897-1.jpg
2,palmoilkillsthis mother orang utan burnt alive trying protect baby palm oil greed,/data_bt4sa/76834/768348732274335745-1.jpg
1,new stan kroenke problem probably get worse arsenal afc,/data_bt4sa/76834/768348765849870336-1.jpg
3,sharanjit singh dhillon afraid cancelled local bus wid  hr auto union gave support aap,/data_bt4sa/76835/768350099634163713-1.jpg
1,mr krabs put new ride outside krusty krabb find quarter go,/data_bt4sa/76835/768350430954917888-1.jpg
0,lmao clock whilst watching fight wtf lol,/data_bt4sa/76835/768350493886312448-1.jpg
3,public service announcement local rational thinker joke flatearth internet joke ht,/data_bt4sa/76835/768351219492335618-1.jpg
1,hurt junhyung think way beast making feel emo day good way,/data_bt4sa/76835/768351290820796416-1.jpg
1,miss dumb girl amp made laugh lot sleep,/data_bt4sa/76835/768351353735290880-1.jpg
2,able purchase military grade automatic assault weapon  minute smh disgusting,/data_bt4sa/76835/768352574244212736-1.jpg
3,jeongcheol ugly ship thing ugly,/data_bt4sa/76835/768352679126900736-3.jpg
3,jeongcheol ugly ship thing ugly,/data_bt4sa/76835/768352679126900736-4.jpg
1,oh god literally look like want death exhausted please stop going airport,/data_bt4sa/76835/768352855279316992-1.jpg
1,oh god literally look like want death exhausted please stop going airport,/data_bt4sa/76835/768352855279316992-2.jpg
1,totally untrue amp evidence search timeline,/data_bt4sa/76835/768353761232297985-1.jpg
1,singapore would never complete without anymore riplky ripsrnathan,/data_bt4sa/76835/768353962575605760-1.jpg
0,honestly apocalyptic ghost battle still surrounded rainbow much get,/data_bt4sa/76835/768354268751523841-1.jpg
3,know shit say aint shit dick bitch shut,/data_bt4sa/76835/768354277139951616-2.jpg
1,eye sad occupation blame smile shine endgazablockade,/data_bt4sa/76835/768355338294788096-1.jpg
2, year old girl sexually assaulted kidnapping murder charge say,/data_bt4sa/76835/768356512729337856-1.jpg
3,misuseofrapelaws reality today innocent men easily trapped false case plz something,/data_bt4sa/76835/768356831471083520-3.jpg
3,please help u get justice andrew killed night gang gutless coward,/data_bt4sa/76835/768357120869797889-1.jpg
3,guy solving math problem train,/data_bt4sa/76835/768357301237325824-1.jpg
3,show sale call inferior material graphicways help,/data_bt4sa/76835/768357632583303168-1.jpg
3,modi admits dalits obcs nationalist modi govt disproving rohit vemula dalit true face modi bjp r,/data_bt4sa/76835/768357854902300672-1.jpg
3,modi admits dalits obcs nationalist modi govt disproving rohit vemula dalit true face modi bjp r,/data_bt4sa/76835/768357854902300672-2.jpg
3,try extra careful prevent failure,/data_bt4sa/76835/768357871667056640-1.jpg
2,food gotten bad one prison inmate using ramen noo,/data_bt4sa/76835/768358102370508800-1.jpg
3,rappler one dead dozen wounded thailand car bombing police,/data_bt4sa/76835/768359419365117952-1.jpg
1,ugly asf lmao,/data_bt4sa/76835/768359691990753280-1.jpg
3,understand hijab tight covering lose covering garment head toe,/data_bt4sa/76836/768360723776888832-1.jpg
3,watch market compete notice take action smallbusiness,/data_bt4sa/76836/768361084499726336-1.jpg
0,dude like anti apple music amp damn sure getting tidal spotify wtf,/data_bt4sa/76836/768361306814492672-1.jpg
3,sorry frank wanna leak cover left choice,/data_bt4sa/76836/768361524893061120-1.jpg
3,yep way people could get confused dc way,/data_bt4sa/76836/768361638135263232-1.jpg
3,nomypti indian coward perform heinous task indian army kashmir blind kill c,/data_bt4sa/76836/768362044986945536-1.jpg
1,pls pray good friend nothing wrong ugly,/data_bt4sa/76836/768362166630031360-1.jpg
3,terrorist lawyer rich bad guy revenge rrbc asmsg,/data_bt4sa/76836/768362590275710977-1.jpg
3,completely devastated heartbroken loved tom express word life never x,/data_bt4sa/76836/768362741253836800-1.jpg
3,another day another korean beauty trend dying try,/data_bt4sa/76836/768362804164321280-1.jpg
3,kim junmyeon single parent rich stressed love star war cry easily funny person,/data_bt4sa/76836/768363521381773312-1.jpg
3,planetzuma deputy minister lie admits pay rk amp still remains minister kebbymaphatsoe,/data_bt4sa/76836/768364058252808192-1.jpg
3,brother hospital broken arm mum concerned bloody grass,/data_bt4sa/76836/768364146345861120-3.jpg
3,brother hospital broken arm mum concerned bloody grass,/data_bt4sa/76836/768364146345861120-4.jpg
3,stupid stop thinking,/data_bt4sa/76836/768364683212443648-1.jpg
1,one month without bea smith torture,/data_bt4sa/76836/768364985214906370-1.jpg
1,one month without bea smith torture,/data_bt4sa/76836/768364985214906370-2.jpg
1,one month without bea smith torture,/data_bt4sa/76836/768364985214906370-3.jpg
1,one month without bea smith torture,/data_bt4sa/76836/768364985214906370-4.jpg
0,today phinn happy sadbecause want unlock summer party phinn unlock phinnishme ign leangnova,/data_bt4sa/76836/768365228463575040-1.jpg
3,scott eastwood reveals still heartbroken girlfriend died car crash,/data_bt4sa/76836/768366163789242369-1.jpg
3,friend bought srk cover phone look boring,/data_bt4sa/76836/768366243493675008-1.jpg
1,bad view look brunch,/data_bt4sa/76836/768366658754871296-1.jpg
3, lady ex broke heart asking one shot weave rocking reject lame as htt,/data_bt4sa/76836/768366767785771008-1.jpg
3, lady ex broke heart asking one shot weave rocking reject lame as htt,/data_bt4sa/76836/768366767785771008-4.jpg
1,sex starved doll strapon fucked hard maria,/data_bt4sa/76836/768367547947167744-1.jpg
2,fuck get ready funeral squadmars scorpio aries aquarius capricorn sagittarius gemini cancer,/data_bt4sa/76836/768367979939495936-2.jpg
3,selectiveoutrage right labour party really glaring outrage aimed left,/data_bt4sa/76836/768368126740267008-1.jpg
2,seen people unable buy food  million people yemen food insecure kefayawar peace,/data_bt4sa/76836/768369150154518529-1.jpg
3,sorry glass ugly,/data_bt4sa/76836/768369158526558208-1.jpg
3,accept wandering mind rather treat like mistake failure,/data_bt4sa/76836/768369208858071040-1.jpg
1,economy could better economic growth hurting fasadi agenda,/data_bt4sa/76836/768369447967002624-1.jpg
1,tragic story derbyshire backpacker mia ayliffe chung stabbed death australian hostel,/data_bt4sa/76837/768371180210356224-1.jpg
2,bitch as nigga broken  hour amp snapchat already phat tho,/data_bt4sa/76837/768371540920500225-1.jpg
1,heart blood drained,/data_bt4sa/76837/768372602070966272-1.jpg
3,google start punishing site use annoying pop ad mobile google announ,/data_bt4sa/76837/768373206055002112-1.jpg
3,misuse social support  feminism must end atrocity innocent men stop misuseofrapelaws,/data_bt4sa/76837/768373696796979200-1.jpg
3,something wrong explaineverything changed bird came,/data_bt4sa/76837/768374187530616832-1.jpg
3,vemula dalit say probe panel hrd ministry secular whats ur next plane u use poster boy h,/data_bt4sa/76837/768374309144371200-1.jpg
3,use power pathetic way learn cm,/data_bt4sa/76837/768374569203671044-1.jpg
2,drinking blood baloch civilian killing brutality believe humanity still exists pakistan htt,/data_bt4sa/76837/768375466776330242-2.jpg
3,hemanta make matter worse watch hemanta theatre near,/data_bt4sa/76837/768375936546770944-1.jpg
3,update  people may diedin italyearthquake however official confirmed death far h,/data_bt4sa/76837/768376301438717952-1.jpg
3,update  people may diedin italyearthquake however official confirmed death far h,/data_bt4sa/76837/768376301438717952-3.jpg
3,update  people may diedin italyearthquake however official confirmed death far h,/data_bt4sa/76837/768376301438717952-4.jpg
3,gomoa akotsi car crash claim two life leaf  serious injury joynews,/data_bt4sa/76837/768376343364939776-1.jpg
2,honestly passed tf last night,/data_bt4sa/76837/768376393709260801-1.jpg
2,honestly passed tf last night,/data_bt4sa/76837/768376393709260801-2.jpg
3,sattarsayaltafmurdabad stand sindh ranger crime mqm want mqm punished,/data_bt4sa/76837/768376586664046592-1.jpg
3,v annoying dealing child tell j jk hide yoongi laugh run like kid srsly,/data_bt4sa/76837/768377278694690816-1.jpg
1,un secretary general baan k mun u watching bombardment syria asad shouldbe hanged death h,/data_bt4sa/76837/768378792851206144-2.jpg
3,fur come china even sold fake fur buy dog cat boycottchina bantrophyhunting,/data_bt4sa/76837/768379044501094400-1.jpg
2,stop laughing fuck,/data_bt4sa/76837/768379510089801728-1.jpg
3,cried reading cried tired,/data_bt4sa/76837/768379770132234240-4.jpg
3,still changed fact kinky shit,/data_bt4sa/76838/768380768355692544-1.jpg
1,heather bresch daughter sen manchin behind  increase price epipens somehow worse shkreli,/data_bt4sa/76845/768453308868550656-3.jpg
1,heather bresch daughter sen manchin behind  increase price epipens somehow worse shkreli,/data_bt4sa/76845/768453308868550656-4.jpg
1, danish girlshows u confused people cruelly judged sad,/data_bt4sa/76845/768453325637443584-1.jpg
1, danish girlshows u confused people cruelly judged sad,/data_bt4sa/76845/768453325637443584-2.jpg
1, danish girlshows u confused people cruelly judged sad,/data_bt4sa/76845/768453325637443584-4.jpg
0,every slutwife know exactly befits pathetic hubby chastity,/data_bt4sa/76845/768454286124670976-1.jpg
3,screeching prakash padukone man know sport say blame govt,/data_bt4sa/76845/768456752396402688-1.jpg
3,run life asshole draw  hour ruin,/data_bt4sa/76845/768457045997518848-1.jpg
0,proof michael give single fuck lmao,/data_bt4sa/76845/768457138268057600-2.jpg
0,proof michael give single fuck lmao,/data_bt4sa/76845/768457138268057600-3.jpg
0,proof michael give single fuck lmao,/data_bt4sa/76845/768457138268057600-4.jpg
3,tom paine come back advising argue brain dead liberal,/data_bt4sa/76845/768457209558728704-1.jpg
2,orangutan killed widespread deforestation indonesia malaysia,/data_bt4sa/76845/768457373140848640-1.jpg
2, twitter nigga next make blow pride cover body shaming,/data_bt4sa/76845/768457394108104704-3.jpg
1,animal stab back,/data_bt4sa/76845/768457561867628545-1.jpg
3,jordan also lost time time bad boy piston eventually fell apart aged,/data_bt4sa/76845/768458396546760705-1.jpg
1,im fucking tired work im finna commit soothe side,/data_bt4sa/76845/768458711136366592-1.jpg
0,reporting  native standing pipeline reportthenews nodapl,/data_bt4sa/76845/768458920830472192-1.jpg
3,look like killed ex,/data_bt4sa/76845/768458950211690496-1.jpg
2,see taking advantage sick girl caught photo,/data_bt4sa/76845/768459784853094402-1.jpg
3,worry insecurity deepika much success running around scared,/data_bt4sa/76845/768459931649314816-1.jpg
0,u nigga im playin devil k im  nigga gotta explain,/data_bt4sa/76845/768459961017872385-1.jpg
3,costco member still threatening cancel fiasco credit card switch,/data_bt4sa/76846/768460141368844288-1.jpg
3,namjoon seokjin look like sassy annoying rich parent,/data_bt4sa/76846/768460304975998976-2.jpg
2,hiliary realized debate donald trump several time b cheating way potus,/data_bt4sa/76846/768461038958194689-1.jpg
3,punditsunderlalreport uncovered ugly face indian army killed thousand innocent hyderabad,/data_bt4sa/76846/768461307385409536-1.jpg
3,paradigm shifting book hold mirror current unfair practice provides best practice example,/data_bt4sa/76846/768461722646708224-1.jpg
3,report reveals tpp would destructive u mexican border community stoptpp,/data_bt4sa/76846/768462649562652672-1.jpg
3,democrat saul alinsky theory put practice dumb populace easily controlled amp manipulated,/data_bt4sa/76846/768462993524858880-1.jpg
3,breaking brussles  wounded bus uccle unstable woman attack knife suspect arrested,/data_bt4sa/76846/768463140317257728-2.jpg
3,italyearthquake killed dozen also destroyed large swath several town,/data_bt4sa/76846/768463702362361857-1.jpg
3,gritty true drama every parent nightmare rrbc ian memoir bookplugs pdf,/data_bt4sa/76846/768464029513834496-1.jpg
2,terrible crime beauty world think moment opchemtrails,/data_bt4sa/76846/768464134342111232-2.jpg
2,watch shocking video deadly niger delta militant confessed brutally murdering ,/data_bt4sa/76846/768464679622488064-1.jpg
2,old ugly,/data_bt4sa/76846/768464927069655041-1.jpg
3,look mario luigi chronically depressed brother maurice,/data_bt4sa/76846/768465174558871552-1.jpg
3,bra mustbebannedstudies find bra harm good,/data_bt4sa/76846/768465262630830082-1.jpg
2,heartbreaking prayforitalyit earthquake terrorism act,/data_bt4sa/76846/768465346504241152-1.jpg
2,woofwoofwednesday hey skipping post u care dog raped death opbeast,/data_bt4sa/76846/768465459750563840-2.jpg
2,woofwoofwednesday hey skipping post u care dog raped death opbeast,/data_bt4sa/76846/768465459750563840-3.jpg
3,hard fail worse never tried theodore roosevelt quote inspiration leadership,/data_bt4sa/76846/768466118281494534-1.jpg
1,take usiu joke need quite,/data_bt4sa/76846/768467187799564292-1.jpg
3,never shaved everything foul pickup game dropped  kid talk everyday play defense,/data_bt4sa/76846/768467192027418624-1.jpg
3,pray dick get big eiffel tower fuck world seventy two hour,/data_bt4sa/76846/768467204593610752-1.jpg
3,roast someone joke start bringing shit actually hurt,/data_bt4sa/76846/768467372365742081-1.jpg
3,think stand seeing brokenand look wth eyesand totally lose shit,/data_bt4sa/76846/768467410101739520-1.jpg
3,think stand seeing brokenand look wth eyesand totally lose shit,/data_bt4sa/76846/768467410101739520-2.jpg
3,line coffee really unfair shady character keep associated clinton,/data_bt4sa/76846/768467473007980546-1.jpg
3,fucking legend gurl favourr,/data_bt4sa/76846/768467707918422017-2.jpg
1,way justin bite straw death,/data_bt4sa/76846/768467791812919297-1.jpg
1,way justin bite straw death,/data_bt4sa/76846/768467791812919297-2.jpg
1,way justin bite straw death,/data_bt4sa/76846/768467791812919297-3.jpg
1,way justin bite straw death,/data_bt4sa/76846/768467791812919297-4.jpg
2,canadian hacker doxxing racist internet,/data_bt4sa/76846/768468064434163712-1.jpg
2,republican party hate obstruction,/data_bt4sa/76846/768468089583337472-1.jpg
2,taste life flight whoever predicted use empty seat tray table hate right,/data_bt4sa/76846/768468169262456832-1.jpg
1,darren clarke shocking way testing player,/data_bt4sa/76846/768468177651048452-1.jpg
3,want suffer reason want cause animal suffer wednesdaywisdom ht,/data_bt4sa/76846/768468689389772800-1.jpg
3,bad back bruised hand later extra put together,/data_bt4sa/76846/768468945212837888-1.jpg
2,video prof helen mirren shutting sexist bullshit since ,/data_bt4sa/76846/768468962006949888-1.jpg
2,video prof helen mirren shutting sexist bullshit since ,/data_bt4sa/76846/768468962006949888-2.jpg
2,video prof helen mirren shutting sexist bullshit since ,/data_bt4sa/76846/768468962006949888-3.jpg
2,fuck brings bag chopped red onion school throw toilet fuckin hate school,/data_bt4sa/76846/768469385644085248-1.jpg
3,old bluehand want man charge speaks volume idiocy newbluehand,/data_bt4sa/76847/768470992037482496-1.jpg
3,painful controversial origin anesthesia told blog,/data_bt4sa/76847/768471105291952128-1.jpg
1,stay girl last stroke going really hurt,/data_bt4sa/76847/768471348582682624-1.jpg
3,wipe tear away eye still mourning pokémon lost episode n nice,/data_bt4sa/76847/768471650560053249-1.jpg
1,please cross paw mia tomorrow surgery amputate tail caused owner neglect,/data_bt4sa/76847/768471877056598017-1.jpg
3,bad guy da cop last halloween,/data_bt4sa/76847/768474779489673216-1.jpg
2,unexploded ordnance becoming every parent nightmare yemen playfields turned minefield,/data_bt4sa/76847/768474817234341888-1.jpg
3,uswhols magaluf killed roll uni,/data_bt4sa/76847/768475475740065793-1.jpg
3,continues effort minority outreach hell lose,/data_bt4sa/76847/768476381747425280-1.jpg
1,got annoying girlfriend amp got deal love,/data_bt4sa/76847/768476511749955584-1.jpg
3,younger older kylo ren upset bathtub ezramiller adamdriver,/data_bt4sa/76847/768476771779883008-1.jpg
2,know harmless innocent substance make fail random drug test,/data_bt4sa/76847/768476775999426561-1.jpg
1,mr doubtfire mara wilson reveals quit hollywood painful scrutiny look,/data_bt4sa/76847/768477036021030912-1.jpg
3,accidentally drop bomb kill  people prayforsyria,/data_bt4sa/76847/768477040249044992-1.jpg
3,think people tired politician like idea successful businessman howard stern ht,/data_bt4sa/76847/768477325436395521-1.jpg
3,israeli force suppressed solidarity march prisoner bilalkayed arrested activist jerusalem,/data_bt4sa/76847/768477627455795200-1.jpg
3,israeli force suppressed solidarity march prisoner bilalkayed arrested activist jerusalem,/data_bt4sa/76847/768477627455795200-2.jpg
3,every nba team worst draft decision since ,/data_bt4sa/76847/768477719701053441-1.jpg
1,medium failed covering hillary disease hiding,/data_bt4sa/76847/768479015770345472-1.jpg
3,join goa exec dir erich pratt fb live  pm debunking stupid gun control argument,/data_bt4sa/76847/768479275787792384-1.jpg
2,pause video scrolling trough comment almost choked spit,/data_bt4sa/76848/768480341166174208-1.jpg
3,going teach secret make man turned desperate,/data_bt4sa/76848/768480844482654208-1.jpg
3,protect becomeselfish indifferent,/data_bt4sa/76848/768481129670160385-1.jpg
3,exclusive kashmir crisis law order problem political dispute hurriyat leader mirwaiz,/data_bt4sa/76848/768481586857717761-1.jpg
3,afraid fail afraid try quote thinkbigsundaywithmarsha,/data_bt4sa/76848/768481788167589889-1.jpg
3,tony kidnapped kidnapper pretend avenger get info outta killed,/data_bt4sa/76848/768481821734629376-2.jpg
3,tony kidnapped kidnapper pretend avenger get info outta killed,/data_bt4sa/76848/768481821734629376-3.jpg
3,tony kidnapped kidnapper pretend avenger get info outta killed,/data_bt4sa/76848/768481821734629376-4.jpg
3,ppl try hurt fandom feeling realize dont,/data_bt4sa/76848/768481830110572544-1.jpg
3,video tech distracted kid deep device fail notice new parent sitting,/data_bt4sa/76848/768481897252990976-1.jpg
2,fuck,/data_bt4sa/76848/768483725940232193-1.jpg
3,election definitely contest see many time get trump say stupid ok,/data_bt4sa/76848/768483730151182336-1.jpg
3,balochistani child butchered pakistani army world quiet,/data_bt4sa/76848/768484262823723008-2.jpg
3,balochistani child butchered pakistani army world quiet,/data_bt4sa/76848/768484262823723008-3.jpg
